idno,tail,head,ora,vel_media
589165166,65181857,749445154,6,11
589165166,65181857,749445154,7,10
589165166,65181857,749445154,8,10
589165166,65181857,749445154,9,10
589165166,65181857,749445154,10,10
589165166,65181857,749445154,11,11
589165166,65181857,749445154,12,11
589165166,65181857,749445154,13,10
589165166,65181857,749445154,14,11
589165166,65181857,749445154,15,11
589165166,65181857,749445154,16,11
589165166,65181857,749445154,17,11
589165166,65181857,749445154,18,11
589165166,65181857,749445154,19,11
589165166,65181857,749445154,20,11
589165166,65181857,749445154,21,11
589165166,65181857,749445154,22,11
589165166,65181857,749445154,23,11
891822320,929031867,929070736,0,1
891822320,929031867,929070736,1,1
891822320,929031867,929070736,2,1
891822320,929031867,929070736,3,1
891822320,929031867,929070736,4,1
891822320,929031867,929070736,5,1
891822320,929031867,929070736,6,1
891822320,929031867,929070736,7,1
891822320,929031867,929070736,8,1
891822320,929031867,929070736,9,1
891822320,929031867,929070736,10,1
891822320,929031867,929070736,11,1
891822320,929031867,929070736,12,1
891822320,929031867,929070736,13,1
891822320,929031867,929070736,14,1
891822320,929031867,929070736,15,1
891822320,929031867,929070736,16,1
891822320,929031867,929070736,17,1
891822320,929031867,929070736,18,1
891822320,929031867,929070736,19,1
891822320,929031867,929070736,20,1
891822320,929031867,929070736,21,1
891822320,929031867,929070736,22,1
891822320,929031867,929070736,23,1
55229619,65182068,65182066,0,29
55229619,65182068,65182066,1,29
55229619,65182068,65182066,2,29
55229619,65182068,65182066,3,29
55229619,65182068,65182066,4,29
55229619,65182068,65182066,5,29
55229619,65182068,65182066,6,29
55229619,65182068,65182066,7,28
55229619,65182068,65182066,8,29
55229619,65182068,65182066,9,29
55229619,65182068,65182066,10,29
55229619,65182068,65182066,11,28
55229619,65182068,65182066,12,29
55229619,65182068,65182066,13,29
55229619,65182068,65182066,14,29
55229619,65182068,65182066,15,29
55229619,65182068,65182066,16,28
55229619,65182068,65182066,17,28
55229619,65182068,65182066,18,28
55229619,65182068,65182066,19,28
55229619,65182068,65182066,20,29
55229619,65182068,65182066,21,29
55229619,65182068,65182066,22,29
55229619,65182068,65182066,23,29
55228671,65172808,65172512,0,29
55228671,65172808,65172512,1,29
55228671,65172808,65172512,2,29
55228671,65172808,65172512,3,29
55228671,65172808,65172512,4,29
55228671,65172808,65172512,5,29
55228671,65172808,65172512,6,29
55228671,65172808,65172512,7,29
55228671,65172808,65172512,8,28
55228671,65172808,65172512,9,29
55228671,65172808,65172512,10,29
55228671,65172808,65172512,11,29
55228671,65172808,65172512,12,29
55228671,65172808,65172512,13,29
55228671,65172808,65172512,14,29
55228671,65172808,65172512,15,29
55228671,65172808,65172512,16,29
55228671,65172808,65172512,17,29
55228671,65172808,65172512,18,29
55228671,65172808,65172512,19,29
55228671,65172808,65172512,20,29
55228671,65172808,65172512,21,29
55228671,65172808,65172512,22,29
55228671,65172808,65172512,23,29
824094669,65172998,880243351,0,29
824094669,65172998,880243351,1,29
824094669,65172998,880243351,2,29
824094669,65172998,880243351,3,29
824094669,65172998,880243351,4,29
824094669,65172998,880243351,5,29
824094669,65172998,880243351,6,29
824094669,65172998,880243351,7,28
824094669,65172998,880243351,8,27
824094669,65172998,880243351,9,27
824094669,65172998,880243351,10,27
824094669,65172998,880243351,11,29
824094669,65172998,880243351,12,28
824094669,65172998,880243351,13,28
824094669,65172998,880243351,14,28
824094669,65172998,880243351,15,28
824094669,65172998,880243351,16,28
824094669,65172998,880243351,17,28
824094669,65172998,880243351,18,28
824094669,65172998,880243351,19,29
824094669,65172998,880243351,20,29
824094669,65172998,880243351,21,29
824094669,65172998,880243351,22,29
824094669,65172998,880243351,23,29
55229030,65181937,65181924,0,29
55229030,65181937,65181924,1,29
55229030,65181937,65181924,2,29
55229030,65181937,65181924,3,29
55229030,65181937,65181924,4,29
55229030,65181937,65181924,5,29
55229030,65181937,65181924,6,29
55229030,65181937,65181924,7,29
55229030,65181937,65181924,8,29
55229030,65181937,65181924,9,29
55229030,65181937,65181924,10,29
55229030,65181937,65181924,11,29
55229030,65181937,65181924,12,29
55229030,65181937,65181924,13,29
55229030,65181937,65181924,14,29
55229030,65181937,65181924,15,29
55229030,65181937,65181924,16,29
55229030,65181937,65181924,17,29
55229030,65181937,65181924,18,29
55229030,65181937,65181924,19,29
55229030,65181937,65181924,20,29
55229030,65181937,65181924,21,29
55229030,65181937,65181924,22,29
55229030,65181937,65181924,23,29
891815024,929065984,65172906,0,24
891815024,929065984,65172906,1,24
891815024,929065984,65172906,2,24
891815024,929065984,65172906,3,24
891815024,929065984,65172906,4,24
891815024,929065984,65172906,5,24
891815024,929065984,65172906,6,24
891815024,929065984,65172906,7,24
891815024,929065984,65172906,8,24
891815024,929065984,65172906,9,24
891815024,929065984,65172906,10,24
891815024,929065984,65172906,11,24
891815024,929065984,65172906,12,24
891815024,929065984,65172906,13,24
891815024,929065984,65172906,14,23
891815024,929065984,65172906,15,23
891815024,929065984,65172906,16,23
891815024,929065984,65172906,17,23
891815024,929065984,65172906,18,23
891815024,929065984,65172906,19,23
891815024,929065984,65172906,20,24
891815024,929065984,65172906,21,24
891815024,929065984,65172906,22,24
891815024,929065984,65172906,23,24
55237484,65183731,65183732,0,30
55237484,65183731,65183732,1,30
55237484,65183731,65183732,2,30
55237484,65183731,65183732,3,30
55237484,65183731,65183732,4,30
55237484,65183731,65183732,5,30
55237484,65183731,65183732,6,30
55237484,65183731,65183732,7,30
55237484,65183731,65183732,8,30
55237484,65183731,65183732,9,30
55237484,65183731,65183732,10,30
55237484,65183731,65183732,11,30
55237484,65183731,65183732,12,30
55237484,65183731,65183732,13,30
55237484,65183731,65183732,14,30
55237484,65183731,65183732,15,30
55237484,65183731,65183732,16,30
55237484,65183731,65183732,17,30
55237484,65183731,65183732,18,30
55237484,65183731,65183732,19,30
55237484,65183731,65183732,20,30
55237484,65183731,65183732,21,30
55237484,65183731,65183732,22,30
55237484,65183731,65183732,23,30
1220196734,1158038699,65172438,0,14
1220196734,1158038699,65172438,1,14
1220196734,1158038699,65172438,2,14
1220196734,1158038699,65172438,3,14
1220196734,1158038699,65172438,4,14
1220196734,1158038699,65172438,5,14
1220196734,1158038699,65172438,6,14
1220196734,1158038699,65172438,7,14
1220196734,1158038699,65172438,8,14
1220196734,1158038699,65172438,9,14
1220196734,1158038699,65172438,10,14
1220196734,1158038699,65172438,11,14
1220196734,1158038699,65172438,12,14
1220196734,1158038699,65172438,13,14
1220196734,1158038699,65172438,14,14
1220196734,1158038699,65172438,15,14
1220196734,1158038699,65172438,16,14
1220196734,1158038699,65172438,17,14
1220196734,1158038699,65172438,18,14
1220196734,1158038699,65172438,19,14
1220196734,1158038699,65172438,20,14
1220196734,1158038699,65172438,21,14
1220196734,1158038699,65172438,22,14
1220196734,1158038699,65172438,23,14
888349207,926000589,926000588,0,26
888349207,926000589,926000588,1,27
888349207,926000589,926000588,2,27
888349207,926000589,926000588,3,27
888349207,926000589,926000588,4,27
888349207,926000589,926000588,5,26
888349207,926000589,926000588,6,26
888349207,926000589,926000588,7,26
888349207,926000589,926000588,8,26
888349207,926000589,926000588,9,26
888349207,926000589,926000588,10,26
888349207,926000589,926000588,11,26
888349207,926000589,926000588,12,26
888349207,926000589,926000588,13,26
888349207,926000589,926000588,14,26
888349207,926000589,926000588,15,26
888349207,926000589,926000588,16,26
888349207,926000589,926000588,17,26
888349207,926000589,926000588,18,26
888349207,926000589,926000588,19,26
888349207,926000589,926000588,20,26
888349207,926000589,926000588,21,26
888349207,926000589,926000588,22,26
888349207,926000589,926000588,23,26
717637438,806309214,718966170,0,40
717637438,806309214,718966170,1,40
717637438,806309214,718966170,2,40
717637438,806309214,718966170,3,40
717637438,806309214,718966170,4,40
717637438,806309214,718966170,5,40
717637438,806309214,718966170,6,39
717637438,806309214,718966170,7,38
717637438,806309214,718966170,8,37
717637438,806309214,718966170,9,37
717637438,806309214,718966170,10,38
717637438,806309214,718966170,11,38
717637438,806309214,718966170,12,38
717637438,806309214,718966170,13,38
717637438,806309214,718966170,14,38
717637438,806309214,718966170,15,38
717637438,806309214,718966170,16,37
717637438,806309214,718966170,17,36
717637438,806309214,718966170,18,37
717637438,806309214,718966170,19,38
717637438,806309214,718966170,20,38
717637438,806309214,718966170,21,39
717637438,806309214,718966170,22,39
717637438,806309214,718966170,23,39
998930844,1008312322,65181957,0,12
998930844,1008312322,65181957,1,12
998930844,1008312322,65181957,2,13
998930844,1008312322,65181957,3,13
998930844,1008312322,65181957,4,13
998930844,1008312322,65181957,5,13
998930844,1008312322,65181957,6,13
998930844,1008312322,65181957,7,13
998930844,1008312322,65181957,8,11
998930844,1008312322,65181957,9,12
998930844,1008312322,65181957,10,12
998930844,1008312322,65181957,11,12
998930844,1008312322,65181957,12,12
998930844,1008312322,65181957,13,12
998930844,1008312322,65181957,14,11
998930844,1008312322,65181957,15,12
998930844,1008312322,65181957,16,12
998930844,1008312322,65181957,17,11
998930844,1008312322,65181957,18,11
998930844,1008312322,65181957,19,11
998930844,1008312322,65181957,20,11
998930844,1008312322,65181957,21,12
998930844,1008312322,65181957,22,12
998930844,1008312322,65181957,23,12
55230323,65172286,65172283,0,37
55230323,65172286,65172283,1,37
55230323,65172286,65172283,2,37
55230323,65172286,65172283,3,37
55230323,65172286,65172283,4,37
55230323,65172286,65172283,5,37
55230323,65172286,65172283,6,37
55230323,65172286,65172283,7,37
55230323,65172286,65172283,8,36
55230323,65172286,65172283,9,36
55230323,65172286,65172283,10,37
55230323,65172286,65172283,11,37
55230323,65172286,65172283,12,36
55230323,65172286,65172283,13,36
55230323,65172286,65172283,14,36
55230323,65172286,65172283,15,36
55230323,65172286,65172283,16,36
55230323,65172286,65172283,17,36
55230323,65172286,65172283,18,36
55230323,65172286,65172283,19,36
55230323,65172286,65172283,20,37
55230323,65172286,65172283,21,37
55230323,65172286,65172283,22,37
55230323,65172286,65172283,23,37
727576140,65174841,65174844,0,19
727576140,65174841,65174844,1,19
727576140,65174841,65174844,2,19
727576140,65174841,65174844,3,19
727576140,65174841,65174844,4,19
727576140,65174841,65174844,5,19
727576140,65174841,65174844,6,19
727576140,65174841,65174844,7,19
727576140,65174841,65174844,8,19
727576140,65174841,65174844,9,19
727576140,65174841,65174844,10,19
727576140,65174841,65174844,11,19
727576140,65174841,65174844,12,19
727576140,65174841,65174844,13,19
727576140,65174841,65174844,14,19
727576140,65174841,65174844,15,19
727576140,65174841,65174844,16,19
727576140,65174841,65174844,17,19
727576140,65174841,65174844,18,19
727576140,65174841,65174844,19,19
727576140,65174841,65174844,20,19
727576140,65174841,65174844,21,19
727576140,65174841,65174844,22,19
727576140,65174841,65174844,23,19
55228225,65182266,65182270,0,19
55228225,65182266,65182270,1,19
55228225,65182266,65182270,2,19
55228225,65182266,65182270,3,19
55228225,65182266,65182270,4,19
55228225,65182266,65182270,5,19
55228225,65182266,65182270,6,19
55228225,65182266,65182270,7,18
55228225,65182266,65182270,8,18
55228225,65182266,65182270,9,18
55228225,65182266,65182270,10,18
55228225,65182266,65182270,11,18
55228225,65182266,65182270,12,18
55228225,65182266,65182270,13,18
55228225,65182266,65182270,14,18
55228225,65182266,65182270,15,18
55228225,65182266,65182270,16,18
55228225,65182266,65182270,17,17
55228225,65182266,65182270,18,18
55228225,65182266,65182270,19,18
55228225,65182266,65182270,20,19
55228225,65182266,65182270,21,19
55228225,65182266,65182270,22,19
55228225,65182266,65182270,23,19
55227107,65181915,65181907,0,26
55227107,65181915,65181907,1,26
55227107,65181915,65181907,2,26
55227107,65181915,65181907,3,26
55227107,65181915,65181907,4,26
55227107,65181915,65181907,5,26
55227107,65181915,65181907,6,26
55227107,65181915,65181907,7,26
55227107,65181915,65181907,8,25
55227107,65181915,65181907,9,25
55227107,65181915,65181907,10,26
55227107,65181915,65181907,11,25
55227107,65181915,65181907,12,25
55227107,65181915,65181907,13,25
55227107,65181915,65181907,14,25
55227107,65181915,65181907,15,25
55227107,65181915,65181907,16,25
55227107,65181915,65181907,17,25
55227107,65181915,65181907,18,24
55227107,65181915,65181907,19,22
55227107,65181915,65181907,20,22
55227107,65181915,65181907,21,23
55227107,65181915,65181907,22,23
55227107,65181915,65181907,23,23
543242349,595868415,545846350,0,42
543242349,595868415,545846350,1,43
543242349,595868415,545846350,2,43
543242349,595868415,545846350,3,43
543242349,595868415,545846350,4,43
543242349,595868415,545846350,5,43
543242349,595868415,545846350,6,42
543242349,595868415,545846350,7,37
543242349,595868415,545846350,8,31
543242349,595868415,545846350,9,33
543242349,595868415,545846350,10,35
543242349,595868415,545846350,11,37
543242349,595868415,545846350,12,37
543242349,595868415,545846350,13,37
543242349,595868415,545846350,14,36
543242349,595868415,545846350,15,36
543242349,595868415,545846350,16,36
543242349,595868415,545846350,17,34
543242349,595868415,545846350,18,34
543242349,595868415,545846350,19,35
543242349,595868415,545846350,20,38
543242349,595868415,545846350,21,41
543242349,595868415,545846350,22,41
543242349,595868415,545846350,23,41
737743459,820152073,65173022,0,12
737743459,820152073,65173022,1,12
737743459,820152073,65173022,2,12
737743459,820152073,65173022,3,12
737743459,820152073,65173022,4,12
737743459,820152073,65173022,5,12
737743459,820152073,65173022,6,12
737743459,820152073,65173022,7,11
737743459,820152073,65173022,8,11
737743459,820152073,65173022,9,11
737743459,820152073,65173022,10,11
737743459,820152073,65173022,11,11
737743459,820152073,65173022,12,11
737743459,820152073,65173022,13,11
737743459,820152073,65173022,14,11
737743459,820152073,65173022,15,11
737743459,820152073,65173022,16,11
737743459,820152073,65173022,17,11
737743459,820152073,65173022,18,11
737743459,820152073,65173022,19,12
737743459,820152073,65173022,20,12
737743459,820152073,65173022,21,12
737743459,820152073,65173022,22,12
737743459,820152073,65173022,23,12
1104756780,1084213998,65182243,0,24
1104756780,1084213998,65182243,1,24
1104756780,1084213998,65182243,2,24
1104756780,1084213998,65182243,3,24
1104756780,1084213998,65182243,4,24
1104756780,1084213998,65182243,5,23
1104756780,1084213998,65182243,6,22
1104756780,1084213998,65182243,7,20
1104756780,1084213998,65182243,8,23
1104756780,1084213998,65182243,9,24
1104756780,1084213998,65182243,10,23
1104756780,1084213998,65182243,11,23
1104756780,1084213998,65182243,12,24
1104756780,1084213998,65182243,13,24
1104756780,1084213998,65182243,14,24
1104756780,1084213998,65182243,15,24
1104756780,1084213998,65182243,16,24
1104756780,1084213998,65182243,17,24
1104756780,1084213998,65182243,18,24
1104756780,1084213998,65182243,19,24
1104756780,1084213998,65182243,20,24
1104756780,1084213998,65182243,21,24
1104756780,1084213998,65182243,22,24
1104756780,1084213998,65182243,23,24
888356271,926004355,65172523,0,30
888356271,926004355,65172523,1,30
888356271,926004355,65172523,2,30
888356271,926004355,65172523,3,30
888356271,926004355,65172523,4,30
888356271,926004355,65172523,5,30
888356271,926004355,65172523,6,30
888356271,926004355,65172523,7,30
888356271,926004355,65172523,8,24
888356271,926004355,65172523,9,27
888356271,926004355,65172523,10,28
888356271,926004355,65172523,11,30
888356271,926004355,65172523,12,30
888356271,926004355,65172523,13,30
888356271,926004355,65172523,14,30
888356271,926004355,65172523,15,30
888356271,926004355,65172523,16,30
888356271,926004355,65172523,17,30
888356271,926004355,65172523,18,30
888356271,926004355,65172523,19,30
888356271,926004355,65172523,20,30
888356271,926004355,65172523,21,30
888356271,926004355,65172523,22,30
888356271,926004355,65172523,23,30
888367125,65172504,926010660,0,16
888367125,65172504,926010660,1,16
888367125,65172504,926010660,2,16
888367125,65172504,926010660,3,16
888367125,65172504,926010660,4,16
888367125,65172504,926010660,5,16
888367125,65172504,926010660,6,16
888367125,65172504,926010660,7,16
888367125,65172504,926010660,8,16
888367125,65172504,926010660,9,16
888367125,65172504,926010660,10,16
888367125,65172504,926010660,11,16
888367125,65172504,926010660,12,16
888367125,65172504,926010660,13,16
888367125,65172504,926010660,14,16
888367125,65172504,926010660,15,16
888367125,65172504,926010660,16,16
888367125,65172504,926010660,17,16
888367125,65172504,926010660,18,15
888367125,65172504,926010660,19,16
888367125,65172504,926010660,20,16
888367125,65172504,926010660,21,16
888367125,65172504,926010660,22,16
888367125,65172504,926010660,23,16
999768267,540635118,65172799,0,34
999768267,540635118,65172799,1,34
999768267,540635118,65172799,2,34
999768267,540635118,65172799,3,34
999768267,540635118,65172799,4,34
999768267,540635118,65172799,5,34
999768267,540635118,65172799,6,34
999768267,540635118,65172799,7,33
999768267,540635118,65172799,8,33
999768267,540635118,65172799,9,33
999768267,540635118,65172799,10,33
999768267,540635118,65172799,11,34
999768267,540635118,65172799,12,33
999768267,540635118,65172799,13,33
999768267,540635118,65172799,14,33
999768267,540635118,65172799,15,33
999768267,540635118,65172799,16,33
999768267,540635118,65172799,17,33
999768267,540635118,65172799,18,33
999768267,540635118,65172799,19,33
999768267,540635118,65172799,20,34
999768267,540635118,65172799,21,34
999768267,540635118,65172799,22,34
999768267,540635118,65172799,23,34
55236388,65172313,65172316,0,29
55236388,65172313,65172316,1,29
55236388,65172313,65172316,2,29
55236388,65172313,65172316,3,29
55236388,65172313,65172316,4,29
55236388,65172313,65172316,5,29
55236388,65172313,65172316,6,29
55236388,65172313,65172316,7,29
55236388,65172313,65172316,8,29
55236388,65172313,65172316,9,29
55236388,65172313,65172316,10,29
55236388,65172313,65172316,11,29
55236388,65172313,65172316,12,29
55236388,65172313,65172316,13,29
55236388,65172313,65172316,14,29
55236388,65172313,65172316,15,29
55236388,65172313,65172316,16,29
55236388,65172313,65172316,17,29
55236388,65172313,65172316,18,29
55236388,65172313,65172316,19,29
55236388,65172313,65172316,20,29
55236388,65172313,65172316,21,29
55236388,65172313,65172316,22,29
55236388,65172313,65172316,23,29
543230497,595856539,595856538,0,30
543230497,595856539,595856538,1,30
543230497,595856539,595856538,2,30
543230497,595856539,595856538,3,30
543230497,595856539,595856538,4,30
543230497,595856539,595856538,5,30
543230497,595856539,595856538,6,30
543230497,595856539,595856538,7,30
543230497,595856539,595856538,8,30
543230497,595856539,595856538,9,30
543230497,595856539,595856538,10,30
543230497,595856539,595856538,11,30
543230497,595856539,595856538,12,30
543230497,595856539,595856538,13,30
543230497,595856539,595856538,14,30
543230497,595856539,595856538,15,30
543230497,595856539,595856538,16,30
543230497,595856539,595856538,17,30
543230497,595856539,595856538,18,30
543230497,595856539,595856538,19,30
543230497,595856539,595856538,20,30
543230497,595856539,595856538,21,30
543230497,595856539,595856538,22,30
543230497,595856539,595856538,23,30
1202717701,1146993223,65182324,0,29
1202717701,1146993223,65182324,1,29
1202717701,1146993223,65182324,2,29
1202717701,1146993223,65182324,3,29
1202717701,1146993223,65182324,4,29
1202717701,1146993223,65182324,5,29
1202717701,1146993223,65182324,6,29
1202717701,1146993223,65182324,7,28
1202717701,1146993223,65182324,8,23
1202717701,1146993223,65182324,9,24
1202717701,1146993223,65182324,10,28
1202717701,1146993223,65182324,11,27
1202717701,1146993223,65182324,12,26
1202717701,1146993223,65182324,13,26
1202717701,1146993223,65182324,14,26
1202717701,1146993223,65182324,15,26
1202717701,1146993223,65182324,16,26
1202717701,1146993223,65182324,17,23
1202717701,1146993223,65182324,18,23
1202717701,1146993223,65182324,19,25
1202717701,1146993223,65182324,20,26
1202717701,1146993223,65182324,21,28
1202717701,1146993223,65182324,22,29
1202717701,1146993223,65182324,23,29
55228206,65172846,65172851,0,21
55228206,65172846,65172851,1,21
55228206,65172846,65172851,2,21
55228206,65172846,65172851,3,21
55228206,65172846,65172851,4,21
55228206,65172846,65172851,5,21
55228206,65172846,65172851,6,21
55228206,65172846,65172851,7,20
55228206,65172846,65172851,8,21
55228206,65172846,65172851,9,21
55228206,65172846,65172851,10,21
55228206,65172846,65172851,11,21
55228206,65172846,65172851,12,21
55228206,65172846,65172851,13,21
55228206,65172846,65172851,14,21
55228206,65172846,65172851,15,21
55228206,65172846,65172851,16,21
55228206,65172846,65172851,17,21
55228206,65172846,65172851,18,21
55228206,65172846,65172851,19,21
55228206,65172846,65172851,20,21
55228206,65172846,65172851,21,21
55228206,65172846,65172851,22,21
55228206,65172846,65172851,23,21
822773135,879336929,65181719,0,34
822773135,879336929,65181719,1,34
822773135,879336929,65181719,2,34
822773135,879336929,65181719,3,34
822773135,879336929,65181719,4,34
822773135,879336929,65181719,5,34
822773135,879336929,65181719,6,34
822773135,879336929,65181719,7,33
822773135,879336929,65181719,8,33
822773135,879336929,65181719,9,33
822773135,879336929,65181719,10,33
822773135,879336929,65181719,11,33
822773135,879336929,65181719,12,33
822773135,879336929,65181719,13,33
822773135,879336929,65181719,14,33
822773135,879336929,65181719,15,33
822773135,879336929,65181719,16,33
822773135,879336929,65181719,17,33
822773135,879336929,65181719,18,33
822773135,879336929,65181719,19,33
822773135,879336929,65181719,20,33
822773135,879336929,65181719,21,34
822773135,879336929,65181719,22,34
822773135,879336929,65181719,23,34
55228820,65172829,65172806,0,29
55228820,65172829,65172806,1,29
55228820,65172829,65172806,2,29
55228820,65172829,65172806,3,29
55228820,65172829,65172806,4,29
55228820,65172829,65172806,5,29
55228820,65172829,65172806,6,29
55228820,65172829,65172806,7,29
55228820,65172829,65172806,8,29
55228820,65172829,65172806,9,29
55228820,65172829,65172806,10,29
55228820,65172829,65172806,11,29
55228820,65172829,65172806,12,29
55228820,65172829,65172806,13,29
55228820,65172829,65172806,14,29
55228820,65172829,65172806,15,29
55228820,65172829,65172806,16,29
55228820,65172829,65172806,17,29
55228820,65172829,65172806,18,29
55228820,65172829,65172806,19,29
55228820,65172829,65172806,20,29
55228820,65172829,65172806,21,29
55228820,65172829,65172806,22,29
55228820,65172829,65172806,23,29
592395961,758594770,758594776,0,21
592395961,758594770,758594776,1,21
592395961,758594770,758594776,2,22
592395961,758594770,758594776,3,22
592395961,758594770,758594776,4,22
592395961,758594770,758594776,5,21
592395961,758594770,758594776,6,21
592395961,758594770,758594776,7,21
592395961,758594770,758594776,8,21
592395961,758594770,758594776,9,21
592395961,758594770,758594776,10,21
592395961,758594770,758594776,11,21
592395961,758594770,758594776,12,21
592395961,758594770,758594776,13,21
592395961,758594770,758594776,14,21
592395961,758594770,758594776,15,21
592395961,758594770,758594776,16,21
592395961,758594770,758594776,17,21
592395961,758594770,758594776,18,21
592395961,758594770,758594776,19,21
592395961,758594770,758594776,20,21
592395961,758594770,758594776,21,21
592395961,758594770,758594776,22,21
592395961,758594770,758594776,23,21
1220295633,65181883,1158100640,0,29
1220295633,65181883,1158100640,1,29
1220295633,65181883,1158100640,2,29
1220295633,65181883,1158100640,3,29
1220295633,65181883,1158100640,4,29
1220295633,65181883,1158100640,5,29
1220295633,65181883,1158100640,6,28
1220295633,65181883,1158100640,7,26
1220295633,65181883,1158100640,8,26
1220295633,65181883,1158100640,9,27
1220295633,65181883,1158100640,10,27
1220295633,65181883,1158100640,11,26
1220295633,65181883,1158100640,12,27
1220295633,65181883,1158100640,13,27
1220295633,65181883,1158100640,14,27
1220295633,65181883,1158100640,15,27
1220295633,65181883,1158100640,16,26
1220295633,65181883,1158100640,17,26
1220295633,65181883,1158100640,18,26
1220295633,65181883,1158100640,19,26
1220295633,65181883,1158100640,20,28
1220295633,65181883,1158100640,21,29
1220295633,65181883,1158100640,22,29
1220295633,65181883,1158100640,23,29
1220359177,1158139973,65183184,0,30
1220359177,1158139973,65183184,1,30
1220359177,1158139973,65183184,2,30
1220359177,1158139973,65183184,3,30
1220359177,1158139973,65183184,4,30
1220359177,1158139973,65183184,5,30
1220359177,1158139973,65183184,6,30
1220359177,1158139973,65183184,7,30
1220359177,1158139973,65183184,8,30
1220359177,1158139973,65183184,9,30
1220359177,1158139973,65183184,10,30
1220359177,1158139973,65183184,11,30
1220359177,1158139973,65183184,12,30
1220359177,1158139973,65183184,13,30
1220359177,1158139973,65183184,14,30
1220359177,1158139973,65183184,15,30
1220359177,1158139973,65183184,16,30
1220359177,1158139973,65183184,17,30
1220359177,1158139973,65183184,18,30
1220359177,1158139973,65183184,19,30
1220359177,1158139973,65183184,20,30
1220359177,1158139973,65183184,21,30
1220359177,1158139973,65183184,22,30
1220359177,1158139973,65183184,23,30
55228178,65172522,65172526,0,36
55228178,65172522,65172526,1,36
55228178,65172522,65172526,2,36
55228178,65172522,65172526,3,36
55228178,65172522,65172526,4,36
55228178,65172522,65172526,5,36
55228178,65172522,65172526,6,36
55228178,65172522,65172526,7,36
55228178,65172522,65172526,8,35
55228178,65172522,65172526,9,35
55228178,65172522,65172526,10,36
55228178,65172522,65172526,11,36
55228178,65172522,65172526,12,36
55228178,65172522,65172526,13,36
55228178,65172522,65172526,14,36
55228178,65172522,65172526,15,35
55228178,65172522,65172526,16,35
55228178,65172522,65172526,17,35
55228178,65172522,65172526,18,35
55228178,65172522,65172526,19,35
55228178,65172522,65172526,20,36
55228178,65172522,65172526,21,36
55228178,65172522,65172526,22,36
55228178,65172522,65172526,23,36
1176423781,1130983604,1130914843,0,13
1176423781,1130983604,1130914843,1,13
1176423781,1130983604,1130914843,2,13
1176423781,1130983604,1130914843,3,13
1176423781,1130983604,1130914843,4,13
1176423781,1130983604,1130914843,5,13
1176423781,1130983604,1130914843,6,13
1176423781,1130983604,1130914843,7,12
1176423781,1130983604,1130914843,8,11
1176423781,1130983604,1130914843,9,12
1176423781,1130983604,1130914843,10,12
1176423781,1130983604,1130914843,11,12
1176423781,1130983604,1130914843,12,12
1176423781,1130983604,1130914843,13,12
1176423781,1130983604,1130914843,14,12
1176423781,1130983604,1130914843,15,12
1176423781,1130983604,1130914843,16,12
1176423781,1130983604,1130914843,17,12
1176423781,1130983604,1130914843,18,11
1176423781,1130983604,1130914843,19,11
1176423781,1130983604,1130914843,20,12
1176423781,1130983604,1130914843,21,13
1176423781,1130983604,1130914843,22,13
1176423781,1130983604,1130914843,23,13
822750704,879322913,65172992,0,30
822750704,879322913,65172992,1,30
822750704,879322913,65172992,2,30
822750704,879322913,65172992,3,30
822750704,879322913,65172992,4,30
822750704,879322913,65172992,5,30
822750704,879322913,65172992,6,30
822750704,879322913,65172992,7,29
822750704,879322913,65172992,8,28
822750704,879322913,65172992,9,28
822750704,879322913,65172992,10,28
822750704,879322913,65172992,11,29
822750704,879322913,65172992,12,29
822750704,879322913,65172992,13,29
822750704,879322913,65172992,14,29
822750704,879322913,65172992,15,29
822750704,879322913,65172992,16,29
822750704,879322913,65172992,17,29
822750704,879322913,65172992,18,28
822750704,879322913,65172992,19,29
822750704,879322913,65172992,20,29
822750704,879322913,65172992,21,30
822750704,879322913,65172992,22,30
822750704,879322913,65172992,23,30
1220137723,1158000077,65174834,0,24
1220137723,1158000077,65174834,1,24
1220137723,1158000077,65174834,2,24
1220137723,1158000077,65174834,3,24
1220137723,1158000077,65174834,4,24
1220137723,1158000077,65174834,5,24
1220137723,1158000077,65174834,6,24
1220137723,1158000077,65174834,7,24
1220137723,1158000077,65174834,8,23
1220137723,1158000077,65174834,9,23
1220137723,1158000077,65174834,10,24
1220137723,1158000077,65174834,11,24
1220137723,1158000077,65174834,12,24
1220137723,1158000077,65174834,13,24
1220137723,1158000077,65174834,14,23
1220137723,1158000077,65174834,15,23
1220137723,1158000077,65174834,16,24
1220137723,1158000077,65174834,17,24
1220137723,1158000077,65174834,18,24
1220137723,1158000077,65174834,19,24
1220137723,1158000077,65174834,20,24
1220137723,1158000077,65174834,21,24
1220137723,1158000077,65174834,22,24
1220137723,1158000077,65174834,23,24
55227273,65173003,65173004,0,19
55227273,65173003,65173004,1,19
55227273,65173003,65173004,2,19
55227273,65173003,65173004,3,19
55227273,65173003,65173004,4,19
55227273,65173003,65173004,5,19
55227273,65173003,65173004,6,19
55227273,65173003,65173004,7,18
55227273,65173003,65173004,8,17
55227273,65173003,65173004,9,17
55227273,65173003,65173004,10,18
55227273,65173003,65173004,11,19
55227273,65173003,65173004,12,19
55227273,65173003,65173004,13,19
55227273,65173003,65173004,14,18
55227273,65173003,65173004,15,18
