,lane,hour,week,month,penalty,seasonality
2259,2,2,7,4,0.05483780342130866,0.7570463214251008
2260,2,2,7,5,0.09975382981027081,0.7142491199112865
2261,2,2,7,6,0.01744304079846022,0.43705561107488833
2262,2,2,7,7,0.06741521883938224,0.25167534127055013
2263,2,2,7,8,0.035827304749545576,-0.15694964510546852
2264,2,2,7,9,-0.4636348242110536,0.3607964064603027
2265,2,2,7,10,0.18490985182245442,0.9130457559469246
2266,2,2,7,11,0.0032153954319831253,0.7917253423832235
2267,2,2,7,12,0.1848398077945298,0.7089772845722254
2268,2,3,1,1,-0.0007191245144931247,-0.12035480265862042
2269,2,3,1,2,0.14382100437982423,-0.35056428872236056
2270,2,3,1,3,-0.21057012682103018,-0.3544873761285568
2271,2,3,1,4,0.09717183925229939,0.17200479311026137
2272,2,3,1,5,0.01130948382225537,0.3369828099139363
2273,2,3,1,6,0.061846290406611354,0.2864430897531461
2274,2,3,1,7,0.03548666237373789,0.459971155869477
2275,2,3,1,8,0.06185433679964798,0.22364498829053733
2276,2,3,1,9,0.29657144076822956,0.2099837047956486
2277,2,3,1,10,0.0329092451444804,-0.1283917163804423
2278,2,3,1,11,-0.14530216733726078,-0.25923761316134325
2279,2,3,1,12,0.18660848585586332,-0.34859811073894853
2280,2,3,2,1,0.21699816631809835,-0.5103472677203498
2281,2,3,2,2,0.2693658693529676,-0.48507568573565973
2282,2,3,2,3,-0.33992489897987854,-0.4962510515774212
2283,2,3,2,4,0.09135527937116845,0.09637878077613962
2284,2,3,2,5,0.1178484660916593,0.11056049269491705
2285,2,3,2,6,0.12146140466087939,0.1763487024942317
2286,2,3,2,7,0.09133684348103048,0.26204778098716996
2287,2,3,2,8,-0.008573148204674478,0.025891861900262037
2288,2,3,2,9,0.22499566945651803,0.11498333698285836
2289,2,3,2,10,-0.04344994168510435,-0.1739086731047726
2290,2,3,2,11,-0.6324131008389249,-0.46776181837389424
2291,2,3,2,12,0.38527315578152355,-0.4024462936531549
2292,2,3,3,1,0.08401740794829897,-0.22450788489738133
2293,2,3,3,2,0.08481196258147117,-0.40992763403132043
2294,2,3,3,3,-0.3383846420291058,-0.4429079622251136
2295,2,3,3,4,0.005200710814569243,0.059426228525083405
2296,2,3,3,5,0.016951332816855676,0.2456562653004726
2297,2,3,3,6,-0.15789193902021098,0.057193933239787983
2298,2,3,3,7,0.07626987254908675,0.11719306198957474
2299,2,3,3,8,0.03806666113183682,0.11498333698285836
2300,2,3,3,9,0.1059816727543188,0.05272764877844252
2301,2,3,3,10,-0.20398953018609808,-0.21698759283728916
2302,2,3,3,11,-0.7248429808602332,-0.46950980081800153
2303,2,3,3,12,0.06166600455906666,-0.4488897837091245
2304,2,3,4,1,0.0731149033405469,-0.48621676787759993
2305,2,3,4,2,0.15060451159647303,-0.43058226829572294
2306,2,3,4,3,-0.13521303492358386,-0.3854162736434749
2307,2,3,4,4,-0.002816447313620429,0.2636695607654737
2308,2,3,4,5,0.1096619352155094,0.1493120857635675
2309,2,3,4,6,0.04225200559421304,0.2802629027498159
2310,2,3,4,7,0.050116348273680306,0.30077046445413735
2311,2,3,4,8,0.10044963034350798,0.197962246783905
2312,2,3,4,9,0.3032040517775633,0.10391806105471205
2313,2,3,4,10,-0.8446356151368523,-0.4884939633707795
2314,2,3,4,11,0.11126550135897001,-0.434466790079484
2315,2,3,4,12,0.23816946909414857,-0.2923459310992303
2316,2,3,5,1,0.06144000108955676,-0.42564296544942126
2317,2,3,5,2,0.20740871023032137,-0.2738028813233474
2318,2,3,5,3,-0.11793106860504989,-0.3135021700972224
2319,2,3,5,4,-0.1984872790999446,0.10170182554652123
2320,2,3,5,5,0.01736026071212704,0.3117313836145954
2321,2,3,5,6,0.07709793568250113,0.2823255774688712
2322,2,3,5,7,0.027982977089138245,0.2740593939726501
2323,2,3,5,8,0.06765344832024284,0.15631239477548808
2324,2,3,5,9,-0.0192810910948416,0.29218984899511935
2325,2,3,5,10,-0.09556094392886184,0.15164722188310967
2326,2,3,5,11,0.43143880655358235,0.30483952098376926
2327,2,3,5,12,0.18147669445411968,-0.34859811073894853
2328,2,3,6,1,-0.06736837821262268,0.3654517394204323
2329,2,3,6,2,0.015318167709050779,0.47494648246248844
2330,2,3,6,3,0.10718136426969341,0.6695168157483478
2331,2,3,6,4,-0.03297082033091098,0.3664217223493136
2332,2,3,6,5,-0.08107765742760704,0.3547298260360203
2333,2,3,6,6,0.07176004362593655,0.49515688952684284
2334,2,3,6,7,0.06639085670557864,0.4449291395522089
2335,2,3,6,8,-0.041761041712219484,0.4186921849949492
2336,2,3,6,9,0.07582224571474776,0.41758321257792974
2337,2,3,6,10,-0.013604417675425038,0.3068698946884896
2338,2,3,6,11,0.15965653042277653,0.5307950725550591
2339,2,3,6,12,0.0759321865214411,0.5072326641325935
2340,2,3,7,1,0.11599921057042066,0.5714768378069965
2341,2,3,7,2,0.13881159192157083,0.6768654424686814
2342,2,3,7,3,0.06490063805965121,0.8016796003647723
2343,2,3,7,4,-0.0019482646026756307,0.4304432386570327
2344,2,3,7,5,0.10034707919259885,0.5444893092959547
2345,2,3,7,6,0.14867649122611484,0.6387793557060685
2346,2,3,7,7,0.15382937614278297,0.5722305494206988
2347,2,3,7,8,0.028684791532766468,0.2925995312997519
2348,2,3,7,9,-0.19051715907556016,0.3214053652268552
2349,2,3,7,10,0.05579247104966731,0.5943929782910768
2350,2,3,7,11,0.13541478000493332,0.6864576994858325
2351,2,3,7,12,0.167665238348322,0.6126187533935787
2352,2,4,1,1,-0.27322669925822196,-0.09910336108206666
2353,2,4,1,2,-0.22097549031278696,-0.05806995744796625
2354,2,4,1,3,-0.40080678705467493,0.04704567658420033
2355,2,4,1,4,0.033962796525096706,0.7643440150429656
2356,2,4,1,5,-0.03460758975772661,0.8765277138288669
2357,2,4,1,6,0.1680246831899103,0.8126814693047577
2358,2,4,1,7,-0.06931610086087801,0.8947483773023268
2359,2,4,1,8,0.06358746354941473,0.670000180957474
2360,2,4,1,9,0.21275939921965809,0.8110617992405587
2361,2,4,1,10,-0.04058648590713636,0.5404026284598147
2362,2,4,1,11,-0.7355958168026423,-0.138693056032462
2363,2,4,1,12,-0.29052124399808954,-0.1436826456553602
2364,2,4,2,1,0.08780780559259319,-0.24322834111451075
2365,2,4,2,2,0.132265437576856,-0.20617281502150908
2366,2,4,2,3,-0.16769154239466105,-0.20454735492403608
2367,2,4,2,4,0.15547377567908272,0.8044570814326708
2368,2,4,2,5,-0.11362206649075927,0.8375590215087456
2369,2,4,2,6,0.1908974620630585,0.8115258377984291
2370,2,4,2,7,0.1908974620630585,0.8115258377984291
2371,2,4,2,8,0.09266363821061414,0.5189169324824723
2372,2,4,2,9,0.2728365693247096,0.7091205886505891
2373,2,4,2,10,0.1100972869554756,0.48260133015357104
2374,2,4,2,11,-0.5758983687571297,-0.178392102700268
2375,2,4,2,12,0.12301588082693256,-0.21428289725825891
2376,2,4,3,1,-0.1515326295222428,-0.18607730879984316
2377,2,4,3,2,-0.16321534358510895,-0.22666083734645595
2378,2,4,3,3,-0.26273597098144225,-0.2223635418756226
2379,2,4,3,4,0.1199534745659926,0.8339776760411817
2380,2,4,3,5,0.11965394047652199,0.7534058498439652
2381,2,4,3,6,0.15958189451957228,0.7964447772643826
2382,2,4,3,7,0.12527810229379932,0.8297968891339331
2383,2,4,3,8,0.11206966682013567,0.6774141453614326
2384,2,4,3,9,0.07441181703243518,0.753259060166599
2385,2,4,3,10,-0.2669550363194831,0.41289327544627186
2386,2,4,3,11,-0.8830291093080426,-0.22880619186776788
2387,2,4,3,12,-0.09843686302185295,-0.33890305271391324
2388,2,4,4,1,-0.10511346705256037,-0.25084151638194746
2389,2,4,4,2,-0.10725361093727338,-0.18462832998790182
2390,2,4,4,3,-0.2265054078573034,-0.02419006400842974
2391,2,4,4,4,0.163324649826463,0.7619344168822717
2392,2,4,4,5,0.1247489774496281,0.8330452192534685
2393,2,4,4,6,0.17496979220409054,0.8313757588802065
2394,2,4,4,7,-0.08886393809486881,0.8435349219482512
2395,2,4,4,8,0.14913033440555312,0.6920146830084433
2396,2,4,4,9,0.31909844788641745,0.8020487888177625
2397,2,4,4,10,-0.8129604192925135,-0.04960945996685026
2398,2,4,4,11,0.08639687380732099,-0.13702828050792804
2399,2,4,4,12,-0.22643476605166937,-0.06764838264912286
2400,2,4,5,1,-0.12447927657886208,-0.23683134688310964
2401,2,4,5,2,-0.09684449197006216,-0.1569519007527399
2402,2,4,5,3,-0.1862701042900647,-0.11029274878071353
2403,2,4,5,4,0.15924997841756683,0.7231717031614737
2404,2,4,5,5,0.12841385463918525,0.8334602307371677
2405,2,4,5,6,0.17626164843864264,0.7996141296410011
2406,2,4,5,7,0.1660480444117199,0.8155427907131261
2407,2,4,5,8,0.059043356251834454,0.5451907389811533
2408,2,4,5,9,0.11608143543585714,0.863070545397183
2409,2,4,5,10,-0.17341091739259892,0.6962356683356332
2410,2,4,5,11,0.3526063690134197,0.2519669722746685
2411,2,4,5,12,-0.18513511312535375,-0.138693056032462
2412,2,4,6,1,-0.2072956328233496,-0.03775306376422358
2413,2,4,6,2,-0.2618202304228505,0.06903183836483526
2414,2,4,6,3,-0.2925243729124156,0.06565317587245491
2415,2,4,6,4,0.0324541530628718,0.4741887606817183
2416,2,4,6,5,0.09994369202917579,0.5164324425746407
2417,2,4,6,6,0.13739963665538582,0.6595835544238402
2418,2,4,6,7,0.18845112958065185,0.7921498816810671
2419,2,4,6,8,0.13617320354448695,0.673167690349215
2420,2,4,6,9,0.021894128204376164,0.5563037382012698
2421,2,4,6,10,-0.3621926315681496,0.1527874298304221
2422,2,4,6,11,-0.3964977029554801,0.12081724751162998
2423,2,4,6,12,-0.1174293896743344,0.11613227154083124
2424,2,4,7,1,-0.2190386065386994,0.05550845979119592
2425,2,4,7,2,-0.10801937253160468,0.1261649111066097
2426,2,4,7,3,0.005662961008000312,0.25672869005070065
2427,2,4,7,4,0.011758598502308561,0.3310976033131348
2428,2,4,7,5,0.06396876866775902,0.3386312129278777
2429,2,4,7,6,0.07923340037201715,0.5346103610956083
2430,2,4,7,7,0.07594183247083777,0.5201559020751533
2431,2,4,7,8,0.008627853053727177,0.31131341581768635
2432,2,4,7,9,0.21235407258497396,0.3479128588746805
2433,2,4,7,10,-0.14036932061187085,-0.06314233309173835
2434,2,4,7,11,0.1829098544973827,0.30208913738661103
2435,2,4,7,12,-0.027972001676472024,0.1752450742911117
2436,2,5,1,1,-0.18654013092905694,-0.06874988142233637
2437,2,5,1,2,-0.10510740933027364,0.12768934005722266
2438,2,5,1,3,-0.3970670084872328,0.26047213198268476
2439,2,5,1,4,-0.08338197807776825,0.912800675611124
2440,2,5,1,5,0.08747059546801852,0.9669270798442721
2441,2,5,1,6,0.05665757687744285,0.7910684464498455
2442,2,5,1,7,-0.028964182909726327,0.8462864988002019
2443,2,5,1,8,-0.010932853423925923,0.6551562927344692
2444,2,5,1,9,0.23761174263654944,0.9643407058954812
2445,2,5,1,10,-0.08822856759441786,0.7974709495452724
2446,2,5,1,11,-0.7081199274694496,0.2058131859025352
2447,2,5,1,12,-0.12089339201984478,0.020517866911331638
2448,2,5,2,1,-0.013181811325078969,-0.040528848157922265
2449,2,5,2,2,0.0863711065924249,0.06415846556976157
2450,2,5,2,3,-0.22461535619732886,0.11968291224913755
2451,2,5,2,4,0.030490836623053064,0.951793659333967
2452,2,5,2,5,0.007999776490877925,0.938108099962368
2453,2,5,2,6,-0.17098312544937427,0.8615259139236082
2454,2,5,2,7,0.03925530279100682,0.829554843879228
2455,2,5,2,8,0.027799134448739538,0.6767683395450717
2456,2,5,2,9,0.11992161360839855,0.9398186921018538
2457,2,5,2,10,-0.009090631115071484,0.8820793055430893
2458,2,5,2,11,-0.8572205397737398,0.05425566419163998
2459,2,5,2,12,-0.05794831500811681,-0.08102734232124092
2460,2,5,3,1,-0.10657186192847182,-0.05276961375678515
2461,2,5,3,2,-0.09970839545468775,0.015460311904578543
2462,2,5,3,3,-0.23478831291303706,0.17008556806607622
2463,2,5,3,4,0.061953434409278405,0.9684208943070415
2464,2,5,3,5,-0.15347498852017327,0.8734565666241815
2465,2,5,3,6,-0.1462357702915699,0.857514192716022
2466,2,5,3,7,0.06283388905208824,0.7702646378606488
2467,2,5,3,8,0.029993634433562125,0.6334989617667325
2468,2,5,3,9,0.07969680965056793,0.9622180225443181
2469,2,5,3,10,-0.28458226149185584,0.8067482309074218
2470,2,5,3,11,-0.9120876408784322,0.07764157219436252
2471,2,5,3,12,-0.48797133988005753,-0.17076225718106153
2472,2,5,4,1,-0.13584480051067974,-0.08351987944033722
2473,2,5,4,2,-0.10087254982169065,0.010401965670581676
2474,2,5,4,3,-0.3907153626083537,0.19018937965555563
2475,2,5,4,4,-0.057496450046025806,0.9182090734373987
2476,2,5,4,5,0.05212508727756713,0.958617094016304
2477,2,5,4,6,-0.08794424962436143,0.9056000524367733
2478,2,5,4,7,0.056759371080981336,0.7821138082740127
2479,2,5,4,8,-0.022852168922080657,0.6187809316398944
2480,2,5,4,9,0.36855062835164254,0.9670444145019698
2481,2,5,4,10,-0.8872468290934639,0.11611943299941696
2482,2,5,4,11,0.05241060475717913,0.10183649366416292
2483,2,5,4,12,-0.21521651322574983,-0.16842240486959098
2484,2,5,5,1,-0.17888289391628281,-0.12126004540025216
2485,2,5,5,2,-0.10786172436522752,-0.02789581394522425
2486,2,5,5,3,-0.43782049161510256,0.09396255719560273
2487,2,5,5,4,0.029425606018528186,0.9476144515885491
2488,2,5,5,5,-0.03394995238796735,0.9180672149116011
2489,2,5,5,6,-0.11333597290617217,0.8904112593310294
2490,2,5,5,7,0.05555104781209178,0.7954227385963183
2491,2,5,5,8,0.0736592637500164,0.6302426270783628
2492,2,5,5,9,0.05290843694094191,0.96607006122965
2493,2,5,5,10,-0.10381000557754665,0.9285353781796556
2494,2,5,5,11,-0.002514646738782234,0.07764157219436252
2495,2,5,5,12,-0.11424603306695409,0.009137285808873546
2496,2,5,6,1,-0.41507531516501733,-0.3112864207356832
2497,2,5,6,2,-0.32727148805858325,-0.20301828291891486
2498,2,5,6,3,-0.28387884928936524,-0.1411477777147819
2499,2,5,6,4,-0.2248649731957505,0.3110649486513729
2500,2,5,6,5,-0.1663947118610143,0.21272407116346362
2501,2,5,6,6,-0.402794447834995,0.28488904331324943
2502,2,5,6,7,-0.34248746539275,0.17621994403073007
2503,2,5,6,8,-0.14938373357606444,-0.04088962091665075
2504,2,5,6,9,0.10291153293959189,0.43077843666547655
2505,2,5,6,10,-0.3209610295448516,-0.01706024856552951
2506,2,5,6,11,-0.6116250841431317,-0.23039600713150393
2507,2,5,6,12,-0.3239360071094273,-0.21166412005075347
2508,2,5,7,1,-0.4617925530060923,-0.3942559171204938
2509,2,5,7,2,-0.3113755506532198,-0.3455354644928646
2510,2,5,7,3,-0.24898650140833564,-0.2711947019184508
2511,2,5,7,4,-0.18495880039827037,-0.11858873875689822
2512,2,5,7,5,-0.24090692151756027,-0.26616544802592457
2513,2,5,7,6,-0.25851661585866076,-0.20561542648510933
2514,2,5,7,7,-0.31787885194875026,-0.3067921248776591
2515,2,5,7,8,-0.2454534770787694,-0.24250726225893834
2516,2,5,7,9,0.19795653516022818,-0.1644403097460981
2517,2,5,7,10,-0.15901437659126497,-0.4014798163351481
2518,2,5,7,11,0.06572722347462358,-0.2787108278632752
2519,2,5,7,12,-0.3334862229285349,-0.3588302027547015
2520,2,6,1,1,-0.4378590890852338,0.023438594580452388
2521,2,6,1,2,-0.18394052033071703,0.30513553521667697
2522,2,6,1,3,-0.10272308273722572,0.31555452376855975
2523,2,6,1,4,-0.0879000393620744,0.3291632577569288
2524,2,6,1,5,-0.08227066940935131,0.44382546841905907
2525,2,6,1,6,-0.009737459684844324,0.1896029068949949
2526,2,6,1,7,-0.1178317451157145,0.055897149424098264
2527,2,6,1,8,-0.13864813774624876,-0.28317014504751015
2528,2,6,1,9,0.06109288755450007,0.567000094295015
2529,2,6,1,10,-0.1402456426947821,0.33792603631565415
2530,2,6,1,11,-0.2325181401486582,0.24227333764848738
2531,2,6,1,12,-0.3582399753631307,0.09069196429088565
2532,2,6,2,1,-0.08472223153581217,0.19362414037285844
2533,2,6,2,2,-0.019360430335007155,0.2664420030556686
2534,2,6,2,3,-0.20230652709623398,0.23552549938075046
2535,2,6,2,4,-0.07734678219138807,0.47794698134080915
2536,2,6,2,5,-0.12511556549670064,0.38998536449606575
2537,2,6,2,6,-0.022671303546492483,0.3529809930613823
2538,2,6,2,7,-0.18077585342857422,0.00859997316439531
2539,2,6,2,8,-0.03768640345620527,-0.15586248071323588
2540,2,6,2,9,-0.23390564621645912,0.3463507443636404
2541,2,6,2,10,-0.12663317098438306,0.45843635133715904
2542,2,6,2,11,-0.32414690206811547,0.255698377146313
2543,2,6,2,12,-0.27058435923346674,0.015799348300417536
2544,2,6,3,1,-0.34368847877285164,0.1199905624578918
2545,2,6,3,2,-0.19926539371714921,0.2823723905154121
2546,2,6,3,3,-0.10810762941410584,0.34739995067159835
2547,2,6,3,4,-0.06741442528841701,0.48405869810910834
2548,2,6,3,5,-0.145329143824992,0.29964503643915236
2549,2,6,3,6,0.0011135711450721082,0.3657909102366037
2550,2,6,3,7,-0.05297161862734592,-0.054515549484257415
2551,2,6,3,8,-0.03566185841643096,-0.19936291537433612
2552,2,6,3,9,-0.05635297033892952,0.5165383999136487
2553,2,6,3,10,-0.0582208374367547,0.5144950003238288
2554,2,6,3,11,-0.31390578778583594,0.2478787175965797
2555,2,6,3,12,-0.17005976267484202,-0.08695046287428693
2556,2,6,4,1,-0.3388813247441697,0.1101071885352515
2557,2,6,4,2,-0.1841936221116088,0.3226249031709706
2558,2,6,4,3,-0.1812398760669359,0.20793180118815338
2559,2,6,4,4,-0.13832648491437863,0.31017469962588223
2560,2,6,4,5,-0.012005160238619186,0.5255171405098514
2561,2,6,4,6,0.055448525184907366,0.4010526070611588
2562,2,6,4,7,-0.11084967307989883,0.08477429856277174
2563,2,6,4,8,-0.02685572074883831,-0.22238319159184958
2564,2,6,4,9,0.17095703918884214,0.6411100607506096
2565,2,6,4,10,-0.5924802657013385,0.0018856268632769437
2566,2,6,4,11,0.046879077821800015,0.28041990550116536
2567,2,6,4,12,-0.14456904453047642,-0.03732416786872115
2568,2,6,5,1,-0.3260837489299449,0.12174319193440007
2569,2,6,5,2,-0.19041830874833182,0.25866857921107245
2570,2,6,5,3,-0.12732349808524135,0.30253727432084304
2571,2,6,5,4,-0.10343417386242561,0.3581905146289381
2572,2,6,5,5,-0.10272847578795034,0.3641367526330036
2573,2,6,5,6,-0.01394919975681807,0.3438992271448729
2574,2,6,5,7,-0.03149922016325638,0.16302501684581433
2575,2,6,5,8,0.004298645686866934,-0.24224125998279628
2576,2,6,5,9,0.015516659564155811,0.5213607133688508
2577,2,6,5,10,-0.11046507366399232,0.48121238183494164
2578,2,6,5,11,-0.21044384767231347,0.04955369642042548
2579,2,6,5,12,-0.31087661963449054,0.14556067035907616
2580,2,6,6,1,-0.18870213148665096,-0.4590238113104342
2581,2,6,6,2,-0.3799221551844014,-0.39520270980894345
2582,2,6,6,3,-0.44809865245222563,-0.4127676219791319
2583,2,6,6,4,-0.15069105193555885,-0.29337695087117016
2584,2,6,6,5,-0.09840216323262511,-0.25588946464530177
2585,2,6,6,6,0.02700560696651638,-0.26071305693470204
2586,2,6,6,7,-0.2589570760017523,-0.4032236795304347
2587,2,6,6,8,-0.13748797758445575,-0.5141775397746934
2588,2,6,6,9,-0.30501251526389,-0.26884637823933405
2589,2,6,6,10,-0.24051553118521746,-0.2308314374488446
2590,2,6,6,11,-0.5711483468166089,-0.39895343244210785
2591,2,6,6,12,-0.5533022544964796,-0.4148105173107228
2592,2,6,7,1,-0.35043864943671243,-0.6052683002015424
2593,2,6,7,2,-0.28090069528689454,-0.5914875635941543
2594,2,6,7,3,-0.27151138971039085,-0.56503149270766
2595,2,6,7,4,-0.09120819627487187,-0.5084812844086732
2596,2,6,7,5,-0.19761272568155305,-0.541025948038989
2597,2,6,7,6,-0.07928073827557192,-0.5066513661118889
2598,2,6,7,7,-0.29226523247806596,-0.5849875969956209
2599,2,6,7,8,-0.4698812181755778,-0.6308142948372869
2600,2,6,7,9,0.04011197702187741,-0.48116582681596604
2601,2,6,7,10,0.09151480199641694,-0.460121419178822
2602,2,6,7,11,-0.39168515710184176,-0.5896752340782616
2603,2,6,7,12,-0.21510221435469415,-0.562264607345859
2604,2,7,1,1,-0.1979474026987244,0.16093963166390013
2605,2,7,1,2,-0.2440121958107754,0.06624521702077717
2606,2,7,1,3,-0.0767074468550298,0.20708732549092038
2607,2,7,1,4,-0.22586616480680077,-0.040956622556505264
2608,2,7,1,5,-0.06469499226290179,0.10380495647318173
2609,2,7,1,6,-0.08957543890515197,-0.07181395618343572
2610,2,7,1,7,-0.13892994768163133,-0.23219978379853226
2611,2,7,1,8,-0.45967612878796166,-0.4636206536024526
2612,2,7,1,9,-0.050732030118773225,0.16900018337872288
2613,2,7,1,10,-0.3382242603958411,-0.08999342338199388
2614,2,7,1,11,-0.038007718819855436,0.18293309091520452
2615,2,7,1,12,-0.1461954343083378,0.24507429368460054
2616,2,7,2,1,-0.14429335404674354,0.34832970581602746
2617,2,7,2,2,-0.2426565505904522,0.24656099054539948
2618,2,7,2,3,-0.15317281225916382,0.10754648273758714
2619,2,7,2,4,-0.13726779920957108,0.1004010147290111
2620,2,7,2,5,-0.10921580742462783,0.18559150101308727
2621,2,7,2,6,0.04588783772060306,0.13668544701567123
2622,2,7,2,7,-0.2810418275711235,-0.4097058342723936
2623,2,7,2,8,-0.38872888190310617,-0.4084965452130702
2624,2,7,2,9,-0.49089649195110124,-0.13103265905162703
2625,2,7,2,10,-0.1873197981075418,0.12136769886953058
2626,2,7,2,11,0.05083666509481843,0.3852372447379814
2627,2,7,2,12,-0.38879093460108577,0.1068664286073004
2628,2,7,3,1,-0.1634109494909408,0.2517419918674585
2629,2,7,3,2,-0.2258771162260946,0.0972218788642032
2630,2,7,3,3,-0.08104372257882683,0.3251533825536729
2631,2,7,3,4,-0.21196513453993393,-0.01655541647376634
2632,2,7,3,5,-0.11203191121470805,0.07719586138649792
2633,2,7,3,6,0.05255105813977674,0.1321980296062972
2634,2,7,3,7,-0.16572055943570205,-0.22631910416174267
2635,2,7,3,8,-0.45891336714904307,-0.4788725613329667
2636,2,7,3,9,0.008501680820925605,0.1716054132098736
2637,2,7,3,10,-0.30028823439745284,-0.11137555637727617
2638,2,7,3,11,0.056564257162858234,0.22903701453705555
2639,2,7,3,12,-0.2709097904668254,0.1257550361519598
2640,2,7,4,1,-0.10892969582560369,0.31127639543348273
2641,2,7,4,2,0.026880699674962663,0.4459787847276969
2642,2,7,4,3,-0.1678537256748652,0.04498520266737059
2643,2,7,4,4,-0.327075113862267,-0.07591919433922538
2644,2,7,4,5,-0.07912404537383844,0.273563036381921
2645,2,7,4,6,0.041926917253966425,0.1292517123716232
2646,2,7,4,7,-0.12561136157764874,-0.20486945798723508
2647,2,7,4,8,-0.4460008422378229,-0.477121004863141
2648,2,7,4,9,0.053663894481221684,0.3728661444620231
2649,2,7,4,10,-0.7696749746891686,-0.26560983355195944
2650,2,7,4,11,0.047618635603347094,0.21869030343515766
2651,2,7,4,12,-0.2781491177279991,0.10811311767367798
2652,2,7,5,1,-0.17260816234535983,0.22686936732343851
2653,2,7,5,2,-0.062427885292042046,0.3690096964638823
2654,2,7,5,3,-0.02536559710956233,0.34929651596183964
2655,2,7,5,4,-0.16014249921849036,0.02024621981006904
2656,2,7,5,5,-0.15826631570437444,0.020108683618429192
2657,2,7,5,6,-0.010073705993992696,0.015432034313278008
2658,2,7,5,7,-0.07135233753973748,-0.17669756700160072
2659,2,7,5,8,-0.300393610695412,-0.5079606358639127
2660,2,7,5,9,-0.12422435068566257,0.055552930884793114
2661,2,7,5,10,-0.31258538303734484,0.009012045747269716
2662,2,7,5,11,-0.006530812930777889,-0.10423595065148565
2663,2,7,5,12,-0.11021519483871249,0.31155250356492575
2664,2,7,6,1,-0.22957382060748102,-0.348410301676488
2665,2,7,6,2,-0.2983237882990238,-0.38794840171166817
2666,2,7,6,3,-0.1996910388628187,-0.35576291371296387
2667,2,7,6,4,-0.21052398166238015,-0.3402239772216192
2668,2,7,6,5,-0.05724905238433472,-0.22488262161576705
2669,2,7,6,6,0.0019778089633966283,-0.25019740997430767
2670,2,7,6,7,-0.3543790219917138,-0.46172823713302824
2671,2,7,6,8,-0.45792094378500403,-0.5989547109787573
2672,2,7,6,9,-0.23824798453107415,-0.3709126795946893
2673,2,7,6,10,0.15796438453453324,-0.09708558536661925
2674,2,7,6,11,-0.04963542568053442,-0.2702076167449449
2675,2,7,6,12,-0.09783687671048223,-0.2456777303731231
2676,2,7,7,1,-0.10065724780376954,-0.5474544406948298
2677,2,7,7,2,-0.12954017805971083,-0.5584391884687635
2678,2,7,7,3,-0.38667828003592547,-0.5189029673025564
2679,2,7,7,4,-0.34639248233553155,-0.44863861398189525
2680,2,7,7,5,-0.2597324185532593,-0.4386930379409543
2681,2,7,7,6,-0.3610118456041686,-0.47071973000009865
2682,2,7,7,7,-0.36983055976210016,-0.5708569505057922
2683,2,7,7,8,-0.2959607195206579,-0.6234692688568425
2684,2,7,7,9,-0.3976135806542892,-0.49701304772502836
2685,2,7,7,10,-0.0742335587077022,-0.37885260567851253
2686,2,7,7,11,-0.729717947931921,-0.5816549470007539
2687,2,7,7,12,-0.12212306254902465,-0.5106101529446514
2688,2,8,1,1,-0.27865022007335516,0.027635476758604574
2689,2,8,1,2,-0.3889657964117049,-0.07464506347401045
2690,2,8,1,3,-0.2366579663259188,-0.06356744620160776
2691,2,8,1,4,-0.27134936409215804,-0.09493774712224491
2692,2,8,1,5,-0.07009627391626087,0.09960570795966789
2693,2,8,1,6,-0.16260708219787784,-0.14096187049549164
2694,2,8,1,7,-0.4698787765606018,-0.2975312549434682
2695,2,8,1,8,-0.376300715911321,-0.5258879481125346
2696,2,8,1,9,-0.2321719622731771,-0.026678894112275822
2697,2,8,1,10,-0.1846581154060537,0.014059653282382133
2698,2,8,1,11,-0.17609132681469664,0.021680155770195674
2699,2,8,1,12,-0.1468449091394245,0.20357215827310393
2700,2,8,2,1,-0.2665715028150903,0.1755111571889693
2701,2,8,2,2,-0.36355913253893396,0.08522595163997178
2702,2,8,2,3,-0.19874226808073736,0.02201729447237256
2703,2,8,2,4,-0.23237495405333278,-0.01777864035426981
2704,2,8,2,5,-0.1571284642967948,0.05569313631905172
2705,2,8,2,6,0.016031502441543836,0.03246573080215431
2706,2,8,2,7,-0.6785654613536087,-0.4582525551230877
2707,2,8,2,8,-0.7245580922445573,-0.4640654781173834
2708,2,8,2,9,-0.4045798473486635,-0.11208874135948228
2709,2,8,2,10,-0.11698875133950545,0.13405982061194338
2710,2,8,2,11,0.011825967808487953,0.2760749216336194
2711,2,8,2,12,-0.3417896776936297,0.1049460377356407
2712,2,8,3,1,-0.2528127562729723,0.08371011984029257
2713,2,8,3,2,-0.24008772085942393,0.07159364655568302
2714,2,8,3,3,-0.07339974638237598,0.2210292683489351
2715,2,8,3,4,-0.2587620284785632,-0.07498047534200866
2716,2,8,3,5,-0.18317857269320956,-0.016160068263766206
2717,2,8,3,6,-0.00016673118736268406,-0.011226790430302912
2718,2,8,3,7,-0.43421212989497676,-0.26871426053301545
2719,2,8,3,8,-0.38350510316691483,-0.5234434538975213
2720,2,8,3,9,0.0015918443304558682,0.05939114380996181
2721,2,8,3,10,-0.30537357777130936,-0.1934075855027392
2722,2,8,3,11,-0.011938737176762916,0.04526358402616598
2723,2,8,3,12,-0.35695645179915786,-0.03350861759587257
2724,2,8,4,1,-0.19398988232226153,0.19409808414154203
